image,couple_id,confidence,x1,y1,x2,y2,center_x,center_y
STD_FORM_FB_AD_AV_111.jpg,8,0.63,1046.92,360.6,1223.14,643.52,1135.03,502.06
STD_FORM_FB_AD_AV_112.jpg,1,0.966,1034.2,372.24,1278.62,789.2,1156.41,580.72
STD_FORM_FB_AD_AV_112.jpg,2,0.965,395.36,321.46,630.08,738.61,512.72,530.04
STD_FORM_FB_AD_AV_112.jpg,3,0.962,637.77,480.07,891.85,894.02,764.81,687.05
STD_FORM_FB_AD_AV_112.jpg,4,0.959,813.38,215.07,1010.37,587.81,911.88,401.44
STD_FORM_FB_AD_AV_112.jpg,5,0.956,1324.17,462.66,1589.16,902.94,1456.67,682.8
STD_FORM_FB_AD_AV_112.jpg,6,0.944,575.47,122.28,756.83,499.82,666.15,311.05
STD_FORM_FB_AD_AV_112.jpg,7,0.897,1180.77,125.63,1345.36,494.95,1263.07,310.29
STD_FORM_FB_AD_AV_112.jpg,8,0.894,1418.77,240.2,1619.19,610.82,1518.98,425.51
STD_FORM_FB_AD_AV_113.jpg,1,0.966,1297.83,501.33,1594.98,969.49,1446.4,735.41
STD_FORM_FB_AD_AV_113.jpg,2,0.966,299.94,373.06,581.03,772.82,440.48,572.94
STD_FORM_FB_AD_AV_113.jpg,3,0.965,1005.03,420.88,1255.22,828.57,1130.13,624.73
STD_FORM_FB_AD_AV_113.jpg,4,0.965,582.56,520.4,875.04,927.84,728.8,724.12
STD_FORM_FB_AD_AV_113.jpg,5,0.963,510.58,176.41,725.66,534.15,618.12,355.28
STD_FORM_FB_AD_AV_113.jpg,6,0.961,729.92,268.42,981.87,629.74,855.9,449.08
STD_FORM_FB_AD_AV_113.jpg,7,0.904,1118.37,175.91,1327.03,526.59,1222.7,351.25
STD_FORM_FB_AD_AV_114.jpg,1,0.961,298.07,374.06,580.3,762.3,439.19,568.18
STD_FORM_FB_AD_AV_114.jpg,2,0.958,738.39,263.75,958.45,631.19,848.42,447.47
STD_FORM_FB_AD_AV_114.jpg,3,0.955,1316.23,499.69,1525.96,945.55,1421.09,722.62
STD_FORM_FB_AD_AV_114.jpg,4,0.954,965.11,422.02,1214.65,812.82,1089.88,617.42
STD_FORM_FB_AD_AV_114.jpg,5,0.953,527.16,170.46,704.37,535.62,615.77,353.04
STD_FORM_FB_AD_AV_114.jpg,6,0.944,1115.76,174.04,1277.49,546.15,1196.63,360.09
STD_FORM_FB_AD_AV_114.jpg,7,0.939,607.61,524.26,814.19,914.81,710.9,719.53
STD_FORM_FB_AD_AV_115.jpg,1,0.96,1310.35,506.04,1533.91,940.92,1422.13,723.48
STD_FORM_FB_AD_AV_115.jpg,2,0.96,299.95,371.24,584.4,762.28,442.17,566.76
STD_FORM_FB_AD_AV_115.jpg,3,0.959,510.83,175.67,702.6,534.51,606.71,355.09
STD_FORM_FB_AD_AV_115.jpg,4,0.958,742.68,265.63,959.79,628.15,851.23,446.89
STD_FORM_FB_AD_AV_115.jpg,5,0.95,962.25,418.7,1216.16,810.59,1089.21,614.64
STD_FORM_FB_AD_AV_115.jpg,6,0.941,608.1,519.8,815.88,913.22,711.99,716.51
STD_FORM_FB_AD_AV_115.jpg,7,0.939,1108.15,175.18,1280.27,543.39,1194.21,359.28
STD_FORM_FB_AD_AV_116.jpg,1,0.965,399.57,393.53,622.88,777.41,511.23,585.47
STD_FORM_FB_AD_AV_116.jpg,2,0.962,1325.21,512.26,1580.29,935.79,1452.75,724.03
STD_FORM_FB_AD_AV_116.jpg,3,0.958,679.87,527.7,910.49,913.69,795.18,720.7
STD_FORM_FB_AD_AV_116.jpg,4,0.956,1016.39,419.08,1293.66,808.65,1155.02,613.86
STD_FORM_FB_AD_AV_116.jpg,5,0.94,1487.51,298.7,1659.78,666.5,1573.64,482.6
STD_FORM_FB_AD_AV_116.jpg,6,0.837,1184.31,179.49,1337.53,514.53,1260.92,347.01
STD_FORM_FB_AD_AV_116.jpg,7,0.774,601.4,184.15,757.91,528.93,679.66,356.54
STD_FORM_FB_AD_AV_116.jpg,8,0.731,822.81,276.84,994.0,631.83,908.4,454.34
STD_FORM_FB_AD_AV_116.jpg,9,0.451,600.74,183.79,756.45,528.73,678.59,356.26
STD_FORM_FB_AD_AV_117.jpg,1,0.97,1039.24,448.61,1244.2,857.24,1141.72,652.93
STD_FORM_FB_AD_AV_117.jpg,2,0.96,1332.04,529.52,1588.11,966.38,1460.08,747.95
STD_FORM_FB_AD_AV_117.jpg,3,0.956,370.9,444.12,614.38,834.59,492.64,639.36
STD_FORM_FB_AD_AV_117.jpg,4,0.954,628.13,565.6,866.1,961.38,747.12,763.49
STD_FORM_FB_AD_AV_117.jpg,5,0.946,750.41,312.23,959.31,665.3,854.86,488.77
STD_FORM_FB_AD_AV_117.jpg,6,0.878,1100.9,200.66,1301.03,564.25,1200.97,382.46
STD_FORM_FB_AD_AV_117.jpg,7,0.727,540.32,217.25,717.16,571.54,628.74,394.39
STD_FORM_FB_AD_AV_118.jpg,1,0.964,1357.76,538.52,1580.06,971.7,1468.91,755.11
STD_FORM_FB_AD_AV_118.jpg,2,0.96,399.81,430.37,626.77,835.54,513.29,632.96
STD_FORM_FB_AD_AV_118.jpg,3,0.954,1044.88,441.65,1268.57,851.84,1156.72,646.74
STD_FORM_FB_AD_AV_118.jpg,4,0.949,647.36,567.5,874.19,953.41,760.77,760.45
STD_FORM_FB_AD_AV_118.jpg,5,0.931,559.43,208.07,691.1,571.3,625.26,389.68
STD_FORM_FB_AD_AV_118.jpg,6,0.85,791.33,316.87,942.96,676.59,867.15,496.73
STD_FORM_FB_AD_AV_119.jpg,1,0.962,604.33,574.72,867.85,955.86,736.09,765.29
STD_FORM_FB_AD_AV_119.jpg,2,0.961,342.97,433.01,588.37,833.08,465.67,633.04
STD_FORM_FB_AD_AV_119.jpg,3,0.954,1290.54,553.26,1565.94,971.21,1428.24,762.24
STD_FORM_FB_AD_AV_119.jpg,4,0.875,993.46,443.27,1261.25,851.25,1127.36,647.26
STD_FORM_FB_AD_AV_119.jpg,5,0.859,519.67,206.62,695.45,574.06,607.56,390.34
STD_FORM_FB_AD_AV_119.jpg,6,0.683,754.17,322.85,941.16,673.85,847.67,498.35
STD_FORM_FB_AD_AV_120.jpg,1,0.975,584.1,563.94,832.48,950.77,708.29,757.36
STD_FORM_FB_AD_AV_120.jpg,2,0.974,318.06,434.76,563.47,821.66,440.76,628.21
STD_FORM_FB_AD_AV_120.jpg,3,0.966,964.05,438.08,1195.95,848.78,1080.0,643.43
STD_FORM_FB_AD_AV_120.jpg,4,0.959,1305.53,534.32,1545.48,969.41,1425.51,751.86
STD_FORM_FB_AD_AV_120.jpg,5,0.94,738.67,312.46,924.72,681.67,831.7,497.06
STD_FORM_FB_AD_AV_120.jpg,6,0.917,496.29,202.71,680.75,572.23,588.52,387.47
STD_FORM_FB_AD_AV_121.jpg,1,0.96,1267.75,527.49,1545.67,953.88,1406.71,740.69
STD_FORM_FB_AD_AV_121.jpg,2,0.958,598.12,536.02,811.42,939.08,704.77,737.55
STD_FORM_FB_AD_AV_121.jpg,3,0.945,1015.97,430.61,1201.47,830.79,1108.72,630.7
STD_FORM_FB_AD_AV_121.jpg,4,0.942,374.65,430.56,588.87,817.56,481.76,624.06
STD_FORM_FB_AD_AV_121.jpg,5,0.92,737.57,320.79,912.7,681.6,825.13,501.19
STD_FORM_FB_AD_AV_122.jpg,1,0.955,349.93,446.18,616.35,822.56,483.14,634.37
STD_FORM_FB_AD_AV_122.jpg,2,0.954,1339.26,552.95,1620.6,960.64,1479.93,756.8
STD_FORM_FB_AD_AV_122.jpg,3,0.952,997.04,467.62,1287.29,834.52,1142.17,651.07
STD_FORM_FB_AD_AV_122.jpg,4,0.95,621.93,582.37,891.42,946.16,756.68,764.27
STD_FORM_FB_AD_AV_122.jpg,5,0.948,743.62,322.72,963.45,681.35,853.53,502.04
STD_FORM_FB_AD_AV_122.jpg,6,0.642,473.65,223.64,711.92,564.37,592.78,394.0
STD_FORM_FB_AD_AV_122.jpg,7,0.531,475.1,225.3,713.89,565.54,594.49,395.42
STD_FORM_FB_AD_AV_123.jpg,1,0.968,1335.26,554.08,1600.08,962.0,1467.67,758.04
STD_FORM_FB_AD_AV_123.jpg,2,0.953,352.49,444.5,604.77,824.54,478.63,634.52
STD_FORM_FB_AD_AV_123.jpg,3,0.952,743.21,323.83,957.19,684.42,850.2,504.13
STD_FORM_FB_AD_AV_123.jpg,4,0.943,614.22,587.33,884.43,954.61,749.33,770.97
STD_FORM_FB_AD_AV_123.jpg,5,0.94,466.96,233.58,699.28,566.12,583.12,399.85
STD_FORM_FB_AD_AV_123.jpg,6,0.918,1050.15,232.58,1272.67,569.68,1161.41,401.13
STD_FORM_FB_AD_AV_123.jpg,7,0.893,976.57,483.29,1273.66,835.32,1125.12,659.3
STD_FORM_FB_AD_AV_124.jpg,1,0.956,738.54,116.96,967.63,528.7,853.09,322.83
STD_FORM_FB_AD_AV_124.jpg,2,0.955,871.05,588.45,1154.5,1016.05,1012.78,802.25
STD_FORM_FB_AD_AV_124.jpg,3,0.954,1370.11,406.46,1599.66,908.07,1484.88,657.27
STD_FORM_FB_AD_AV_124.jpg,4,0.947,571.37,401.68,793.31,876.21,682.34,638.95
STD_FORM_FB_AD_AV_124.jpg,5,0.93,283.53,250.76,467.9,683.68,375.72,467.22
STD_FORM_FB_AD_AV_124.jpg,6,0.929,1056.82,257.11,1245.74,712.69,1151.28,484.9
STD_FORM_FB_AD_AV_124.jpg,7,0.794,97.97,498.07,334.33,954.99,216.15,726.53
STD_FORM_FB_AD_AV_125.jpg,1,0.967,1592.78,484.57,1908.53,892.61,1750.65,688.59
STD_FORM_FB_AD_AV_125.jpg,2,0.954,449.4,219.07,687.72,593.64,568.56,406.36
STD_FORM_FB_AD_AV_125.jpg,3,0.95,1194.81,237.66,1447.06,633.25,1320.94,435.46
STD_FORM_FB_AD_AV_125.jpg,4,0.947,670.57,353.16,936.55,755.29,803.56,554.22
STD_FORM_FB_AD_AV_125.jpg,5,0.937,870.53,465.04,1185.34,863.87,1027.93,664.46
STD_FORM_FB_AD_AV_125.jpg,6,0.925,1443.31,331.94,1714.24,734.84,1578.77,533.39
STD_FORM_FB_AD_AV_125.jpg,7,0.907,1058.86,149.74,1252.15,517.41,1155.51,333.58
STD_FORM_FB_AD_AV_125.jpg,8,0.854,326.21,99.8,521.0,456.11,423.61,277.95
STD_FORM_FB_AD_AV_126.jpg,1,0.965,655.83,423.95,864.28,848.83,760.06,636.39
STD_FORM_FB_AD_AV_126.jpg,2,0.961,94.25,236.44,320.1,611.52,207.17,423.98
STD_FORM_FB_AD_AV_126.jpg,3,0.961,1613.96,525.84,1913.41,933.91,1763.68,729.88
STD_FORM_FB_AD_AV_126.jpg,4,0.954,927.38,522.15,1141.78,949.81,1034.58,735.98
STD_FORM_FB_AD_AV_126.jpg,5,0.951,1301.69,382.26,1526.35,819.2,1414.02,600.73
STD_FORM_FB_AD_AV_126.jpg,6,0.95,322.04,334.42,527.13,717.63,424.59,526.03
STD_FORM_FB_AD_AV_126.jpg,7,0.948,1097.41,303.68,1261.83,723.81,1179.62,513.75
STD_FORM_FB_AD_AV_126.jpg,8,0.746,782.5,191.6,954.21,592.34,868.36,391.97
STD_FORM_FB_AD_AV_127.jpg,1,0.963,449.1,413.86,612.16,687.16,530.63,550.51
STD_FORM_FB_AD_AV_127.jpg,2,0.949,1524.28,560.33,1740.09,831.93,1632.18,696.13
STD_FORM_FB_AD_AV_127.jpg,3,0.941,983.05,563.48,1190.62,842.28,1086.83,702.88
STD_FORM_FB_AD_AV_127.jpg,4,0.937,1232.15,666.76,1460.01,958.0,1346.08,812.38
STD_FORM_FB_AD_AV_127.jpg,5,0.932,1204.11,431.38,1404.83,715.66,1304.47,573.52
STD_FORM_FB_AD_AV_127.jpg,6,0.926,713.08,499.33,910.28,766.97,811.68,633.15
STD_FORM_FB_AD_AV_127.jpg,7,0.872,918.78,366.03,1099.85,623.97,1009.32,495.0
STD_FORM_FB_AD_AV_127.jpg,8,0.854,699.58,323.23,865.51,584.32,782.54,453.77
STD_FORM_FB_AD_AV_128.jpg,1,0.961,1027.36,411.43,1178.02,705.59,1102.69,558.51
STD_FORM_FB_AD_AV_128.jpg,2,0.959,477.61,300.99,625.55,558.75,551.58,429.87
STD_FORM_FB_AD_AV_128.jpg,3,0.958,1567.24,578.45,1791.87,889.44,1679.56,733.94
STD_FORM_FB_AD_AV_128.jpg,4,0.95,878.44,384.45,1038.47,646.6,958.46,515.53
STD_FORM_FB_AD_AV_128.jpg,5,0.947,1229.89,462.76,1426.86,746.69,1328.38,604.73
STD_FORM_FB_AD_AV_128.jpg,6,0.909,1409.7,522.05,1541.87,806.8,1475.79,664.43
STD_FORM_FB_AD_AV_128.jpg,7,0.894,644.03,325.45,775.19,579.64,709.61,452.54
STD_FORM_FB_AD_AV_128.jpg,8,0.736,750.94,346.72,855.96,623.45,803.45,485.09
STD_FORM_FB_AD_AV_129.jpg,1,0.956,285.52,335.22,432.32,530.2,358.92,432.71
STD_FORM_FB_AD_AV_129.jpg,2,0.949,1214.68,626.4,1372.14,849.74,1293.41,738.07
STD_FORM_FB_AD_AV_129.jpg,3,0.946,1379.83,576.03,1542.05,786.58,1460.94,681.3
STD_FORM_FB_AD_AV_129.jpg,4,0.944,682.46,227.66,787.24,404.57,734.85,316.12
STD_FORM_FB_AD_AV_129.jpg,5,0.935,1009.45,683.52,1144.3,915.65,1076.87,799.58
STD_FORM_FB_AD_AV_129.jpg,6,0.918,797.32,197.73,900.55,358.62,848.93,278.18
STD_FORM_FB_AD_AV_129.jpg,7,0.792,482.41,283.14,609.2,468.54,545.8,375.84
STD_FORM_FB_AD_AV_129.jpg,8,0.781,1555.75,483.52,1720.66,698.62,1638.21,591.07
STD_FORM_FB_AD_AV_129.jpg,9,0.59,1555.96,483.89,1721.71,699.68,1638.84,591.79
STD_FORM_FB_AD_AV_130.jpg,1,0.959,1021.13,683.82,1181.79,920.79,1101.46,802.31
STD_FORM_FB_AD_AV_130.jpg,2,0.951,1204.14,596.13,1345.7,825.39,1274.92,710.76
STD_FORM_FB_AD_AV_130.jpg,3,0.944,1400.83,542.92,1548.27,749.1,1474.55,646.01
STD_FORM_FB_AD_AV_130.jpg,4,0.94,644.55,263.86,760.12,427.82,702.34,345.84
STD_FORM_FB_AD_AV_130.jpg,5,0.938,249.38,367.26,383.29,551.49,316.33,459.38
STD_FORM_FB_AD_AV_130.jpg,6,0.935,801.04,225.56,900.23,370.82,850.64,298.19
STD_FORM_FB_AD_AV_130.jpg,7,0.934,1552.24,444.75,1668.52,662.06,1610.38,553.4
STD_FORM_FB_AD_AV_130.jpg,8,0.924,487.77,325.28,610.32,502.3,549.04,413.79
STD_FORM_FB_AD_AV_131.jpg,1,0.965,617.8,356.13,724.85,543.55,671.32,449.84
STD_FORM_FB_AD_AV_131.jpg,2,0.956,989.69,546.33,1129.25,748.58,1059.47,647.45
STD_FORM_FB_AD_AV_131.jpg,3,0.948,783.51,629.23,918.9,853.71,851.21,741.47
STD_FORM_FB_AD_AV_131.jpg,4,0.946,1367.77,410.05,1497.44,605.04,1432.6,507.55
STD_FORM_FB_AD_AV_131.jpg,5,0.938,349.02,404.14,472.65,600.39,410.83,502.26
STD_FORM_FB_AD_AV_131.jpg,6,0.915,760.88,276.91,879.74,454.12,820.31,365.51
STD_FORM_FB_AD_AV_131.jpg,7,0.914,1264.16,471.38,1375.98,659.89,1320.07,565.64
STD_FORM_FB_AD_AV_131.jpg,8,0.61,943.54,233.33,1056.83,400.67,1000.19,317.0
STD_FORM_FB_AD_AV_132.jpg,1,0.962,1223.43,492.58,1414.64,769.0,1319.03,630.79
STD_FORM_FB_AD_AV_132.jpg,2,0.959,1514.25,421.65,1695.49,686.68,1604.87,554.16
STD_FORM_FB_AD_AV_132.jpg,3,0.951,175.16,404.72,343.15,619.73,259.16,512.22
STD_FORM_FB_AD_AV_132.jpg,4,0.949,1327.64,339.26,1498.91,568.4,1413.28,453.83
STD_FORM_FB_AD_AV_132.jpg,5,0.94,545.59,322.14,709.9,575.25,627.75,448.69
STD_FORM_FB_AD_AV_132.jpg,6,0.939,1084.79,402.5,1234.33,655.87,1159.56,529.18
STD_FORM_FB_AD_AV_132.jpg,7,0.933,327.79,492.44,504.49,769.74,416.14,631.09
STD_FORM_FB_AD_AV_132.jpg,8,0.836,691.35,422.59,846.81,691.82,769.08,557.21
STD_FORM_FB_AD_AV_133.jpg,1,0.957,551.33,493.86,687.82,689.35,619.57,591.6
STD_FORM_FB_AD_AV_133.jpg,2,0.943,980.14,466.22,1112.51,672.7,1046.32,569.46
STD_FORM_FB_AD_AV_133.jpg,3,0.934,822.2,404.75,954.45,602.98,888.33,503.86
STD_FORM_FB_AD_AV_133.jpg,4,0.93,764.28,537.46,895.51,760.29,829.89,648.87
STD_FORM_FB_AD_AV_133.jpg,5,0.926,507.54,290.25,627.13,477.92,567.34,384.08
STD_FORM_FB_AD_AV_133.jpg,6,0.906,654.43,367.14,767.62,552.08,711.03,459.61
STD_FORM_FB_AD_AV_133.jpg,7,0.904,407.83,419.42,520.34,619.31,464.09,519.36
STD_FORM_FB_AD_AV_133.jpg,8,0.478,220.09,379.17,351.27,575.33,285.68,477.25
STD_FORM_FB_AD_AV_134.jpg,1,0.964,712.4,646.76,954.87,1015.98,833.64,831.37
STD_FORM_FB_AD_AV_134.jpg,2,0.956,1098.54,538.32,1341.0,908.67,1219.77,723.49
STD_FORM_FB_AD_AV_134.jpg,3,0.954,529.68,555.63,722.55,877.24,626.12,716.44
STD_FORM_FB_AD_AV_134.jpg,4,0.933,967.46,266.91,1159.26,566.19,1063.36,416.55
STD_FORM_FB_AD_AV_134.jpg,5,0.931,696.33,179.99,875.99,476.37,786.16,328.18
STD_FORM_FB_AD_AV_134.jpg,6,0.924,1199.59,181.27,1357.08,479.69,1278.34,330.48
STD_FORM_FB_AD_AV_135.jpg,1,0.976,997.78,699.18,1237.7,1030.85,1117.74,865.02
STD_FORM_FB_AD_AV_135.jpg,2,0.966,925.97,222.26,1141.59,479.99,1033.78,351.12
STD_FORM_FB_AD_AV_135.jpg,3,0.965,1326.89,590.88,1526.45,924.43,1426.67,757.66
STD_FORM_FB_AD_AV_135.jpg,4,0.958,764.92,618.9,983.29,916.47,874.11,767.69
STD_FORM_FB_AD_AV_135.jpg,5,0.951,468.23,205.88,662.03,478.67,565.13,342.28
STD_FORM_FB_AD_AV_135.jpg,6,0.947,706.67,267.68,880.68,555.7,793.67,411.69
STD_FORM_FB_AD_AV_136.jpg,1,0.966,595.42,675.11,739.06,876.08,667.24,775.6
STD_FORM_FB_AD_AV_136.jpg,2,0.946,347.09,725.59,502.32,946.52,424.7,836.06
STD_FORM_FB_AD_AV_136.jpg,3,0.944,1381.16,372.11,1486.68,522.79,1433.92,447.45
STD_FORM_FB_AD_AV_136.jpg,4,0.937,753.51,631.6,901.65,823.9,827.58,727.75
STD_FORM_FB_AD_AV_136.jpg,5,0.937,107.88,750.7,236.81,992.24,172.35,871.47
STD_FORM_FB_AD_AV_136.jpg,6,0.936,1122.34,457.0,1236.37,632.93,1179.36,544.96
STD_FORM_FB_AD_AV_136.jpg,7,0.912,1239.57,438.25,1357.81,590.81,1298.69,514.53
STD_FORM_FB_AD_AV_136.jpg,8,0.87,1503.71,373.13,1594.45,525.74,1549.08,449.43
STD_FORM_FB_AD_AV_137.jpg,1,0.956,708.14,629.32,835.43,815.14,771.79,722.23
STD_FORM_FB_AD_AV_137.jpg,2,0.952,885.15,571.69,993.37,756.08,939.26,663.89
STD_FORM_FB_AD_AV_137.jpg,3,0.944,179.86,785.5,343.7,1005.65,261.78,895.58
STD_FORM_FB_AD_AV_137.jpg,4,0.94,475.49,687.6,616.68,894.86,546.08,791.23
STD_FORM_FB_AD_AV_137.jpg,5,0.929,1309.42,396.13,1403.08,555.37,1356.25,475.75
STD_FORM_FB_AD_AV_137.jpg,6,0.925,1072.04,491.74,1174.56,671.41,1123.3,581.57
STD_FORM_FB_AD_AV_137.jpg,7,0.917,1436.53,364.66,1544.93,508.61,1490.73,436.64
STD_FORM_FB_AD_AV_137.jpg,8,0.91,1218.48,455.3,1299.29,616.08,1258.89,535.69
STD_FORM_FB_AD_AV_138.jpg,1,0.948,1201.08,464.35,1310.4,623.11,1255.74,543.73
STD_FORM_FB_AD_AV_138.jpg,2,0.938,1049.76,506.07,1164.79,687.1,1107.27,596.59
STD_FORM_FB_AD_AV_138.jpg,3,0.937,537.12,643.78,642.79,869.77,589.95,756.77
STD_FORM_FB_AD_AV_138.jpg,4,0.932,930.18,534.68,1021.56,726.05,975.87,630.36
STD_FORM_FB_AD_AV_138.jpg,5,0.926,741.71,596.43,845.16,799.6,793.44,698.02
STD_FORM_FB_AD_AV_138.jpg,6,0.926,1400.24,371.69,1487.35,519.51,1443.79,445.6
STD_FORM_FB_AD_AV_138.jpg,7,0.895,1294.57,407.15,1394.13,565.93,1344.35,486.54
STD_FORM_FB_AD_AV_138.jpg,8,0.459,271.82,757.3,385.87,989.68,328.84,873.49
STD_FORM_FB_AD_AV_139.jpg,1,0.967,786.91,512.44,929.29,749.45,858.1,630.94
STD_FORM_FB_AD_AV_139.jpg,2,0.951,1377.58,669.05,1512.54,913.64,1445.06,791.34
STD_FORM_FB_AD_AV_139.jpg,3,0.946,1145.87,577.06,1305.32,838.57,1225.6,707.81
STD_FORM_FB_AD_AV_139.jpg,4,0.942,1490.11,582.49,1626.56,810.43,1558.34,696.46
STD_FORM_FB_AD_AV_139.jpg,5,0.941,588.02,600.4,730.38,842.75,659.2,721.58
STD_FORM_FB_AD_AV_139.jpg,6,0.94,374.73,670.32,536.53,900.38,455.63,785.35
STD_FORM_FB_AD_AV_139.jpg,7,0.93,236.77,579.45,386.57,821.08,311.67,700.27
STD_FORM_FB_AD_AV_139.jpg,8,0.51,983.69,515.61,1116.05,751.09,1049.87,633.35
STD_FORM_FB_AD_AV_139.jpg,9,0.492,983.67,516.17,1115.62,752.03,1049.65,634.1
STD_FORM_FB_AD_AV_140.jpg,1,0.963,787.05,516.23,924.61,744.65,855.83,630.44
STD_FORM_FB_AD_AV_140.jpg,2,0.959,979.81,515.77,1112.69,745.17,1046.25,630.47
STD_FORM_FB_AD_AV_140.jpg,3,0.954,1361.29,663.17,1518.32,906.16,1439.81,784.67
STD_FORM_FB_AD_AV_140.jpg,4,0.951,598.42,593.42,733.11,837.91,665.77,715.67
STD_FORM_FB_AD_AV_140.jpg,5,0.946,387.37,665.63,543.3,909.89,465.33,787.76
STD_FORM_FB_AD_AV_140.jpg,6,0.943,225.06,580.83,377.36,829.11,301.21,704.97
STD_FORM_FB_AD_AV_140.jpg,7,0.936,1138.94,575.1,1306.05,834.09,1222.5,704.59
STD_FORM_FB_AD_AV_140.jpg,8,0.933,1490.65,583.82,1627.23,812.92,1558.94,698.37
STD_FORM_FB_AD_AV_141.jpg,1,0.968,1516.06,584.72,1656.11,823.31,1586.08,704.02
STD_FORM_FB_AD_AV_141.jpg,2,0.954,618.32,590.54,748.89,840.81,683.6,715.68
STD_FORM_FB_AD_AV_141.jpg,3,0.947,266.08,579.31,391.27,827.64,328.68,703.47
STD_FORM_FB_AD_AV_141.jpg,4,0.946,411.95,661.86,560.74,909.97,486.34,785.91
STD_FORM_FB_AD_AV_141.jpg,5,0.94,1381.95,660.19,1528.72,916.54,1455.33,788.36
STD_FORM_FB_AD_AV_141.jpg,6,0.935,805.81,517.16,941.24,739.92,873.52,628.54
STD_FORM_FB_AD_AV_141.jpg,7,0.929,1154.36,572.28,1310.8,827.64,1232.58,699.96
STD_FORM_FB_AD_AV_141.jpg,8,0.609,1000.09,512.82,1127.19,745.35,1063.64,629.08
STD_FORM_FB_AD_AV_141.jpg,9,0.597,998.91,514.12,1126.87,745.92,1062.89,630.02
STD_FORM_FB_AD_AV_142.jpg,1,0.958,1382.92,660.46,1556.25,893.65,1469.58,777.05
STD_FORM_FB_AD_AV_142.jpg,2,0.945,621.68,590.79,783.92,818.7,702.8,704.74
STD_FORM_FB_AD_AV_142.jpg,3,0.938,1172.77,575.42,1348.02,805.93,1260.39,690.68
STD_FORM_FB_AD_AV_142.jpg,4,0.936,252.9,580.62,395.54,801.71,324.22,691.17
STD_FORM_FB_AD_AV_142.jpg,5,0.936,1005.51,515.54,1146.78,731.56,1076.14,623.55
STD_FORM_FB_AD_AV_142.jpg,6,0.934,429.26,659.07,572.52,883.18,500.89,771.12
STD_FORM_FB_AD_AV_142.jpg,7,0.799,805.76,513.8,929.76,735.57,867.76,624.68
STD_FORM_FB_AD_AV_142.jpg,8,0.725,1522.69,585.32,1635.76,802.81,1579.22,694.07
STD_FORM_FB_AD_AV_143.jpg,1,0.955,600.51,584.5,745.58,823.68,673.05,704.09
STD_FORM_FB_AD_AV_143.jpg,2,0.949,980.59,530.77,1124.15,741.02,1052.37,635.89
STD_FORM_FB_AD_AV_143.jpg,3,0.948,1164.55,580.73,1307.65,814.16,1236.1,697.44
STD_FORM_FB_AD_AV_143.jpg,4,0.946,406.55,664.19,548.17,888.43,477.36,776.31
STD_FORM_FB_AD_AV_143.jpg,5,0.946,1362.84,664.8,1516.3,910.86,1439.57,787.83
STD_FORM_FB_AD_AV_143.jpg,6,0.945,245.5,589.22,393.11,810.14,319.31,699.68
STD_FORM_FB_AD_AV_143.jpg,7,0.935,778.02,525.51,925.14,746.01,851.58,635.76
STD_FORM_FB_AD_AV_143.jpg,8,0.927,1498.14,589.91,1650.61,811.15,1574.38,700.53
STD_FORM_FB_AD_AV_144.jpg,1,0.96,712.23,417.83,916.98,725.57,814.61,571.7
STD_FORM_FB_AD_AV_144.jpg,2,0.954,991.52,530.42,1202.34,868.01,1096.93,699.22
STD_FORM_FB_AD_AV_144.jpg,3,0.953,1262.21,452.92,1501.92,782.28,1382.06,617.6
STD_FORM_FB_AD_AV_144.jpg,4,0.935,286.48,406.29,476.46,709.71,381.47,558.0
STD_FORM_FB_AD_AV_144.jpg,5,0.927,442.91,531.19,652.27,846.65,547.59,688.92
STD_FORM_FB_AD_AV_145.jpg,1,0.963,512.74,559.48,718.96,903.65,615.85,731.57
STD_FORM_FB_AD_AV_145.jpg,2,0.956,697.0,354.86,886.27,638.75,791.64,496.81
STD_FORM_FB_AD_AV_145.jpg,3,0.954,1480.04,468.15,1700.39,813.73,1590.22,640.94
STD_FORM_FB_AD_AV_145.jpg,4,0.933,882.92,461.97,1059.58,774.57,971.25,618.27
STD_FORM_FB_AD_AV_145.jpg,5,0.924,388.63,416.65,586.3,722.83,487.47,569.74
STD_FORM_FB_AD_AV_145.jpg,6,0.873,1107.83,552.33,1310.28,879.56,1209.05,715.95
STD_FORM_FB_AD_AV_145.jpg,7,0.499,1106.92,553.91,1312.76,879.64,1209.84,716.77
STD_FORM_FB_AD_AV_146.jpg,1,0.953,900.73,281.81,1049.76,597.05,975.24,439.43
STD_FORM_FB_AD_AV_146.jpg,2,0.948,1312.34,393.31,1474.56,776.51,1393.45,584.91
STD_FORM_FB_AD_AV_146.jpg,3,0.944,828.7,655.24,1037.05,1004.01,932.88,829.63
STD_FORM_FB_AD_AV_146.jpg,4,0.941,1059.88,536.95,1239.46,910.5,1149.67,723.73
STD_FORM_FB_AD_AV_146.jpg,5,0.934,379.0,522.51,559.39,891.2,469.19,706.86
STD_FORM_FB_AD_AV_146.jpg,6,0.932,1458.19,643.83,1653.09,949.19,1555.64,796.51
STD_FORM_FB_AD_AV_146.jpg,7,0.928,722.23,441.2,878.2,780.9,800.21,611.05
STD_FORM_FB_AD_AV_147.jpg,1,0.968,620.52,634.73,896.57,999.91,758.54,817.32
